day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_lighting,exterior_lighting,interior_equipment,refrigeration,pumps,water_systems,time_of_shed
243,2407.358249595805,103256.63580707608,183015.0627413724,0.0,901.4887045035698,123665.55988650175,0.0,226718.4034087922,3860.9597410932793,11709.840985358844,93224.89593705797,10.25
244,2617.9414458423357,109724.18091423906,177838.70276666884,0.0,1112.9457872749704,124443.6972436615,0.0,179485.36886886644,3860.2173061804256,11606.35624827258,41102.90238781474,10.0
245,1660.8549181943615,137493.77921274237,189394.0151850949,0.0,1231.7209401890157,240742.35171141065,0.0,352265.40963379346,3946.1517794830766,12376.544537556165,140664.8240236097,10.0
246,1696.577035669402,143611.5675898027,188841.68107876135,0.0,1264.7523839581643,239971.18256327522,0.0,351152.48579411564,3966.547306199609,12321.049645444404,140223.80705350463,10.0
247,917.662818196377,136217.57731541412,186953.5628501633,0.0,1265.0035432189597,239251.53170583348,0.0,345904.76963229,3896.5631372539574,12199.94034521553,139316.0316628892,11.0
248,2748.2966471955656,94487.93312998091,184699.49521387613,0.0,841.3580955067291,180642.41515888646,0.0,300938.1816592895,3878.955011451914,11571.414510482307,139564.64795933664,10.75
249,6508.625888858358,42374.894447551625,175060.0958143632,0.0,529.0027316923668,87824.70360789368,52462.48646080397,196169.17589160893,3851.5567206168403,11058.213896879803,37655.721649548635,19.75
250,868.4275671527898,147795.53716357797,187166.34412829345,0.0,1266.9574256257463,125223.53551228774,0.0,235162.75499463297,3995.591947712667,12114.079399222845,97238.34780141113,10.5
251,2081.101070795341,128398.8785329981,177236.03769872998,0.0,1060.6838124014628,123527.30398115347,0.0,178167.03131757447,3958.31152358949,11693.563482162303,40882.86118801776,10.0
252,527.9502029023196,191972.89392638314,190102.78970145356,0.0,1472.8637126507308,239507.76379625028,0.0,350368.75275009853,4054.72940050198,12749.848516615933,140074.26351357345,10.0
253,271.75031174659966,196578.57990607864,188412.7212798186,0.0,1462.3160515212298,238196.12206936858,0.0,347037.0376153717,3891.790422779723,12711.207952683391,139442.2368298017,10.25
254,467.76746384727426,160574.07015668682,188264.46694515765,0.0,1180.7465791670254,239656.71344110346,0.0,346531.8949453332,3901.0038689683547,12695.914610018392,139833.98202571736,11.0
255,446.047100690919,155309.33751042435,185410.46720921574,0.0,1008.5840348231487,177349.1359274417,0.0,294761.78733565926,3859.4205634676664,12245.444746041185,136876.9030986183,11.5
256,7928.918291664567,36067.851582944204,172686.05182590484,0.0,410.3023517752415,86817.49879429338,51774.904724751475,193842.42438289063,3800.0498093871865,10815.087117409164,37185.388921172096,19.75
257,1687.162593255617,111491.97793971517,188435.56574025707,0.0,827.6971280246286,125904.25054017348,0.0,239191.1718338501,3959.5454079858937,12046.837364179753,99100.0253881558,10.75
258,2035.4037547319253,120791.70415917209,179312.1275366107,0.0,971.6830335528641,123501.7934236802,0.0,184892.14116542344,3910.490404652693,11816.770283540698,42871.62718895317,11.0
259,1347.3412166800072,127752.52801310061,190493.0744867076,0.0,910.6123532614017,243906.97815707923,0.0,353314.82658311987,3965.5755145639896,12384.031092622563,142830.13730794832,10.75
260,1735.5403807034127,135593.40343098476,188603.56074378753,0.0,979.4245313391467,241093.90627471954,0.0,350145.84571533045,3920.1316675842104,12342.371177770048,141272.17944222895,10.5
261,905.0955481116837,177738.26669235792,191407.4997658369,0.0,1284.9264146551152,243260.0839639087,0.0,352305.0543071323,4048.606278581932,12825.250197880832,142478.55758743736,10.75
262,252.64946911125733,232329.08864046747,188059.49839466167,0.0,1300.525174102277,181259.28477062934,0.0,302544.76766827726,4354.994227825023,12649.44044924899,140406.642130999,10.5
263,217.34129496553098,214454.9358249665,190614.97329584733,0.0,1684.2534053020513,241372.4850161649,0.0,350620.2288386142,4133.286201078618,12896.493694964109,141672.6120429139,10.5
264,5586.154895481849,84071.21581220716,187660.09546440575,0.0,776.1531537199511,127245.67967284088,0.0,232953.0248658079,3971.2331961870655,11726.401742223836,96294.11173515227,10.0
265,3069.385424320909,114841.53706067572,179599.7000709951,0.0,922.2639756873767,125125.87133761926,0.0,183741.891411698,3892.904694266029,11739.707306537079,42758.799914419054,10.5
266,543.1143513296374,207861.6264071167,190638.5796300461,0.0,1515.3351399845108,241379.81231369847,0.0,349034.1203216083,4188.271132382776,12871.676864752526,141275.60282484486,11.0
267,2823.8991582602835,134040.86189124023,186182.81923900542,0.0,1139.7531395329747,236446.3969112889,0.0,345962.22261507355,3893.7583236880246,12185.378711754633,138891.5794082921,10.0
268,1570.1698630454875,155469.1614424814,191610.45096394926,0.0,1312.3377746149176,244440.09377991527,0.0,355105.1142964182,4021.975607570226,12729.254343720222,143723.3087153293,10.5
269,8338.21530121017,69991.21325033931,186416.98743527726,0.0,678.6056977723416,174554.52773467684,0.0,299567.63530108443,3932.9584493690327,11621.088959158256,135279.48706790668,9.0
270,3433.6629448882513,104570.65113778839,186021.82052381014,0.0,826.2536442990324,239063.26537925124,0.0,346372.0051934428,3886.019448405276,11825.662404445835,140604.61858782257,10.75
271,1434.5931014626658,108008.60010504708,186741.47118291206,0.0,1013.0578987359945,125918.90580503127,0.0,236000.6081313514,3944.636339347134,11635.657904513937,98227.42586259547,10.5
272,2097.4846089666867,128374.02086443272,179986.54689747863,0.0,1178.7439251789147,125659.80466303823,0.0,181322.40149314457,3986.7076233294742,11803.280469135327,41949.9758851793,10.0
273,408.48538925311993,203551.9822562615,192964.53505213177,0.0,1558.2057930679584,223644.5315232207,0.0,327489.137362345,4432.956879381209,13016.183455238286,132287.16636265223,13.25
274,387.4842842552591,245367.49531883275,195800.42539520378,0.0,1509.5396070229613,226810.95591043986,0.0,332046.1101718767,4567.718629741393,13440.159932071418,134025.72137627145,13.0
275,292.81798089313014,244596.9833166152,196197.32875828026,0.0,1582.4250813776723,246270.88235307817,0.0,355301.95428860624,4444.280021049588,13343.059422786206,144560.37662312275,11.5
276,409.65425285059484,164125.50321247877,193817.26567508676,0.0,1275.3466422190413,185634.6165701531,0.0,308528.0607612186,4083.0087747612083,12598.048712561433,144331.39497878955,11.5
277,540.8224962874201,194013.21354850274,196795.6258086356,0.0,1434.5161439236824,249622.8488029851,0.0,360845.1837645966,4186.381159133044,13223.074975241954,146828.75988322415,11.0
278,1525.925926085339,136881.62683769938,186700.47229384512,0.0,1242.98370890962,125677.73871952007,0.0,232350.745862202,3973.589433827608,12001.229095501689,96753.22355452995,10.25
279,1240.9330056512863,205371.5680097693,183449.1070766096,0.0,780.7033951696427,126068.9502197446,0.0,186972.17183511602,4660.125680921185,12387.285966477648,43743.353622890696,10.75
280,194.2047434791376,303047.90938605735,193357.38282981495,0.0,1870.0831230101076,239949.14308403683,0.0,346182.44521380396,4674.749407126784,13513.537389883555,140908.52515111104,11.5
281,12108.785449898793,29321.704631245626,175464.49860979206,0.0,390.5257195199806,74015.35111632934,52359.95042501777,166804.48854079182,3801.8007943666707,11091.882195332018,18779.54325886045,0.5
282,647.3307712696105,169379.02890057117,191187.97973941124,0.0,1049.2982024368591,242675.0172916988,0.0,350777.0682102827,3950.8512956897343,12789.640174474498,143067.9545079915,11.0
283,483.76697359445046,172470.1841803946,190420.00346905744,0.0,1074.8750082614065,170554.65636808463,0.0,287793.31220961816,4085.9887792691015,12519.357494068401,133564.90839554704,12.75
284,31761.45958100147,19314.26091704436,173022.2095667895,0.0,132.9718126652847,68468.22206012698,51617.97083772569,160571.23758670207,3741.536814938996,10813.8334437124,18857.844879630804,0.0
285,26459.132622539913,17748.245006514695,173203.92512882344,0.0,98.3456575368908,52797.76780410469,51745.112847016535,119164.32730515004,3757.045196963342,10888.260324296656,15196.963220868123,0.75
286,4465.425604384437,102404.8491987678,182407.60390735112,0.0,788.9866768503546,126673.05021721144,0.0,188008.88736954637,3958.8872595137623,11714.31628529841,44126.283973027384,10.75
287,245.07990098948102,234306.8284488528,193793.55605259107,0.0,756.8772642791205,241879.8046954446,0.0,348952.2206993907,4444.734000309644,13179.024355172754,142601.31114346674,11.5
288,521.8553390218276,189925.81255688152,192435.7786754822,0.0,862.7711773229446,242781.35438431217,0.0,350928.36239440565,4153.19324103834,13065.719770857477,143447.34715014233,11.0
289,36156.7302288259,17862.225016707795,170671.5534461835,0.0,149.33482543057352,70500.16349831135,50848.0082299397,160554.49127367875,3685.5096826995386,10686.42734306281,18532.824829645924,0.0
290,1330.3305880205821,143199.28636554698,192459.10945159913,0.0,965.682102789556,184270.1389350065,0.0,306239.2185560815,4052.9476511086386,12448.02445692832,144200.62491571414,11.5
291,641.0302606497476,218572.34586869332,192992.2335315047,0.0,1587.5770566598899,241634.39499755146,0.0,348662.34441059356,4286.861577802306,13025.818875999668,142832.67025703524,11.5
292,27243.236516186043,19266.53052100205,171150.30988604046,0.0,204.65767549620787,55516.084714739016,51166.31138777323,126021.07538267875,3708.661848538719,10733.421589362106,16324.302840144506,0.0
293,11733.483023022083,67876.99062478008,182071.96281110603,0.0,633.4250884276802,126374.22574178538,0.0,189579.31317516163,3973.180291003778,11376.111410779135,44519.38548248756,11.0
294,2579.3778309461036,115116.9191759512,191002.03100203362,0.0,732.8076295109101,241438.5675583032,0.0,348375.5857025372,3976.215474448492,12294.201191562779,142823.58902810517,11.5
295,825.4268454635367,141818.40792073015,193103.66902900627,0.0,808.3246916434721,228511.70639570386,0.0,332697.64051138295,4022.6655135110855,12751.996551507751,136041.5365852587,12.75
296,48877.93862086512,15376.33539203679,173241.89006861794,0.0,85.95914156516814,71423.75262323045,51478.15613641867,162569.64369054284,3730.838628978744,10766.38360732467,18890.810352723987,0.0
297,875.9589625934719,160388.7488260814,192023.96723287026,0.0,1198.2240965635638,182110.87275418552,0.0,302912.656802173,4084.258503350994,12508.357227165552,142916.29975480007,11.75
298,29587.044644083537,19809.866930241053,171426.81590069484,0.0,168.9737758963379,67836.5613526016,51124.810422326016,159095.26261160715,3705.2060517262075,10708.371153338598,18914.59619345453,0.0
299,33171.60763254854,17328.164585628863,176177.49494971655,0.0,193.45938519413428,52455.774151773876,52449.14965913197,117974.36283208149,3808.1497453046813,11009.527135133656,15328.049255230731,1.0
300,21539.569769507623,21416.465722731926,173333.13911911703,0.0,435.90084364612505,48673.00307655621,51717.08265636735,95302.40456076573,3748.214968881864,10528.989456173047,15166.018500055081,0.0
301,28886.147337156504,17736.24269324121,173781.78356949857,0.0,129.10409470779453,64151.56425854077,51693.72144435716,139659.80961076063,3746.140140465942,10380.657690534024,17772.976671010085,0.0
302,719.9567373427968,174979.75509171115,193159.21945359997,0.0,874.1427416323119,241884.3803725769,0.0,348948.6223998474,3983.3675013118354,12979.971704792055,143549.76954982214,11.5
303,838.1779122244939,177003.90303731177,193072.69354030027,0.0,943.78829038285,240139.05185519185,0.0,346608.9423778596,4183.3684762602825,12969.457043502774,142706.0659123077,11.75
304,3530.68086096051,119204.39551353658,186464.59165889717,0.0,991.7364567291373,173484.88211642462,0.0,297852.6121557654,4031.2619846671832,11868.842285342324,136517.15259688284,9.25
305,9698.913574147044,42690.83203944594,174544.32833755485,0.0,511.72099730115167,87590.4241116446,52302.05072239171,195697.76256381793,3841.7029573399577,11020.224689131222,38405.327314831025,19.75
306,3368.8877608441103,125433.40870559988,185303.07530560243,0.0,1149.6147383963025,124630.76667377328,0.0,225904.7307972697,4056.416727218383,11795.757370546657,95057.66553554684,9.75
307,41027.065805236525,13059.150370536108,172217.44122290937,0.0,84.22429382718445,49513.039335053545,51365.94752280463,95076.05236208238,3723.141060422902,10376.802785586016,15061.049873057262,0.0
308,4753.093317001276,127419.82040141568,189698.66161325038,0.0,1027.5045333994187,223805.98946963466,0.0,336445.52553403494,3965.9728340614547,12397.298581097113,132946.21246677768,8.5
309,59139.02953258528,12772.553237672542,172409.7233925551,0.0,35.69471088373259,72208.47235075173,51025.147600237906,162644.58070180862,3704.7824417297097,10430.310644246127,18695.786786515226,0.5
310,59637.84883140547,12359.803420050104,173546.68299930243,0.0,20.84140951486579,74793.94014870882,51321.416484974245,165780.83435412913,3726.297869106815,10384.293395136541,19392.405855557474,1.0
311,60023.58568177631,11818.158951019726,174137.91128851334,0.0,24.387265875983132,65879.75234106422,51579.45712651881,159148.3215118284,3745.004407702218,10419.621604962977,19376.173118176226,1.0
312,27574.086756830984,15817.518152715253,173566.50434497945,0.0,28.70022718172187,86910.96013532348,51130.914784272274,179314.2324029398,3718.9991778097205,10504.980923571873,28056.1659889451,2.5
313,8549.53953526136,62224.92076014303,187554.41616939032,0.0,418.61020802559335,125008.65011447867,0.0,241331.53564689172,3948.447047355244,11573.299352905024,101787.99531814724,11.0
314,112624.96943133292,4143.836425481145,172804.3958360109,0.0,0.0,51715.5615676609,50684.27909844445,91996.02190401917,3679.617223165325,8707.499767487025,15204.277340410408,2.0
315,78851.88837692566,7869.402449567856,172395.35783367106,0.0,1.2906442460735859,81002.74759414881,50614.1939859262,171769.68661828607,3674.8158469160558,9005.21032547321,24038.46160853439,2.0
316,17427.077949016664,43957.931335324014,187747.09544187933,0.0,409.86623073433714,233876.79797089487,0.0,346908.82091620634,3939.555753572554,11475.251408178112,140719.6589810968,9.25
317,14684.28115808269,67367.39704099235,189693.38277472043,0.0,499.7369136799928,232145.1732030937,0.0,345883.430470685,3965.2280447732596,11967.556514297608,139389.99136054196,9.0
318,91840.37147976877,7480.853788736617,172638.13361635926,0.0,0.31547457592583134,68189.27603327099,50537.73749954261,163134.60164834128,3669.321040817501,9441.66697206005,23944.846168398668,2.0
319,15725.36139099363,62294.120845665435,186652.86762952074,0.0,443.3949098436118,228765.39808114502,0.0,340766.5169050551,3902.4272740891142,11698.574077371562,137485.95343763832,9.0
320,9976.032234978373,67716.11309201558,185326.74118775985,0.0,665.3959476659303,123355.65751702918,0.0,237969.78100789286,3903.3964605874876,11403.667102878699,100714.59065537914,11.0
321,106966.22317284542,4221.928652806368,170911.4025819804,0.0,2.8576623952922726,49057.67605340272,50219.16880627771,86828.77889420657,3646.025730021587,8451.81095504448,14434.4559671811,1.0
322,103298.39988777864,6630.1827197797265,172512.28354678545,0.0,0.0,80379.61735436834,50228.72586707564,170452.4099849335,3646.792973515042,8923.573091854325,23975.478760192364,2.0
323,85377.91542496804,8754.587210799038,172925.82811361065,0.0,4.80860943898303,92288.9900247864,50466.119710431165,184053.29878244604,3685.6483668600026,9264.73403552107,33138.188588688994,3.0
324,32081.839704445683,17100.127240604103,170821.34838975396,0.0,157.00866202807896,80317.30521921684,50129.96957216352,170237.7219475525,3639.893100244348,10465.830797137418,24066.902091166543,2.0
325,2268.5468801762095,103445.0550233359,188944.03929117494,0.0,709.1766250856077,183933.42349286555,0.0,305907.63256088615,3960.3422596075907,11908.290460444852,146102.9432773305,11.0
326,33727.95484757162,20187.06418664478,173761.73631041293,0.0,261.93824360503925,70257.96090973428,51354.002119611985,161688.6540724122,3722.102659280559,10801.809710832496,19223.418270879418,0.0
327,5194.519346546976,89559.40178213459,186783.086798085,0.0,739.6078075439414,124231.96392176369,0.0,239783.73498004448,3940.509881059307,11527.535088354005,101719.86303415368,11.0
328,69871.52665172415,7685.321049798916,170412.46693285706,0.0,36.60164249441386,47578.47040998995,50533.15629447022,87387.17024700905,3662.455883441942,9996.706863981395,14910.41276426089,0.0
329,82649.12351040405,8757.939306938644,170610.43196711762,0.0,16.259823160691973,73071.41606842923,50136.340946028824,161950.5509095173,3640.153462329646,9241.199858221195,19062.674452834806,1.0
330,55011.78686107592,12436.615273319667,170381.75383898645,0.0,74.54779552077999,79979.87743752493,49992.98503405962,169625.3278972582,3629.883272588455,10321.43291816852,23991.69026367049,2.0
331,37875.72463605101,21191.840984256236,176999.4461097578,0.0,329.40732412103847,75546.56816810345,51891.65444591838,167527.58745528007,3767.7412736376086,10990.583540492742,19871.31994894758,1.0
332,24837.25650335433,20549.159556307615,170672.3146754206,0.0,232.14180574553302,62716.01754159429,50518.998834259975,152863.66327151455,3661.2951102156485,10589.746586828336,18823.036196906,0.0
333,45812.5466291478,14585.936289656474,173544.0691962844,0.0,68.86553168578533,81169.82256752557,50732.06440243416,172139.8375504911,3683.558447121635,10568.388192718754,24357.847182369038,2.0
334,37353.228547562234,21063.15237129113,187220.82171394068,0.0,183.2725606840625,117185.58754003065,0.0,206144.20203870293,4075.4329536509827,11123.92435632229,80222.94422902503,8.0
335,60629.512568110156,34185.40170886639,185775.22090985617,0.0,194.49589832955928,120109.64432488263,0.0,169980.6257733767,4059.4465488069927,10848.154262034517,38786.466803019495,8.0
336,13762.089321807849,48006.87296944363,193208.1216388432,0.0,354.7974478264367,211842.20497315787,9992.854563962665,318527.8222565993,4099.983189341378,11916.763104894373,129614.9201001387,13.75
337,65027.079902906495,13992.193171465464,188557.12172441997,0.0,99.17359704968435,96020.9551753334,55366.70074593992,212003.14621025877,4072.1982189360638,11426.656588925698,44152.74322697931,19.5
338,58331.23685306929,14385.812796783226,183522.93016006335,0.0,106.83720745872097,99694.08111733904,53899.859709027965,215054.06121178964,3997.1912649217215,11131.053319809582,47980.68242039345,19.0
339,44776.5326737616,14268.42019192874,184213.03633518008,0.0,47.38693960811685,79602.59919880358,54865.74833824454,206803.06610549806,4063.248019611932,11109.504535640006,49308.880165325114,19.0
340,7562.101718951064,80455.69303347755,188454.74363711855,0.0,600.2794577867576,200097.13903198618,16279.316150728166,304389.407128557,3985.43744551944,12064.218292177597,122680.28553893133,14.0
341,31537.66004196497,49567.32251459964,195098.4583252608,0.0,528.9808496399289,128657.68289906108,0.0,227970.08671563672,4106.329751594612,11802.528289299444,95559.39522165751,9.0
342,92491.8364684703,4567.748233004359,183000.86042475558,0.0,18.80720513279999,56527.724506043225,54417.18311043885,128388.44321886907,3995.0940233345946,9895.004410507063,26231.455562484607,19.5
343,15620.790797064587,59949.69502968175,195527.56979737923,0.0,623.547120747425,207780.01552813585,13653.40875875632,316357.07759015216,4151.583482798765,12305.010381232009,127426.33514170749,14.0
344,12234.958877723842,73078.37277421118,195251.50192420592,0.0,560.2290475493536,212329.22827401778,10657.516908813383,319488.5800587114,4121.077895801702,12477.938944945263,130314.86113002452,13.75
345,3759.269797197963,110238.17501154446,196749.0703169061,0.0,736.470268060437,239782.9057767271,0.0,350882.3304387002,4100.043056331831,12845.5034639742,145356.77149237067,12.5
346,90277.06103911993,8091.306235692612,181297.9590149077,0.0,1.199892185734649,81100.80888580062,53132.721864386156,178561.10663708634,3881.7940233228887,9674.946955206657,32429.980966059975,3.0
347,75817.69494925493,11218.611011363044,179710.00326955883,0.0,24.157748158333543,73954.6357034231,53019.3876200761,167991.18467222812,3849.5415819806713,10666.38956930831,18551.640154648157,0.25
348,20776.757296931857,39876.062837825426,191900.51535990738,0.0,295.32402614349564,144603.12539230342,0.0,300591.9816778,4079.3599075863394,11341.517972214991,144990.90594835614,9.0
349,44045.22749744301,15525.796418554994,193723.38916824386,0.0,130.68359739913006,70260.80050579425,57527.67191639053,198627.73931268242,4271.759014771257,11707.871829760716,37383.62350409839,19.0
350,48861.46292935962,16702.103738423513,188878.43793758441,0.0,161.50029754719142,97207.43960658995,56453.73472865143,215018.71468885095,4156.394321477469,11571.870462956445,34205.22313201938,19.5
351,72742.20957960271,11177.191042661634,184459.3017156527,0.0,45.95083112549849,97989.23033224484,53867.906713100536,191807.89894377865,3936.578028457629,10525.750095162499,32734.041905635237,3.0
352,48086.64940976944,17342.05977686777,188971.00819850023,0.0,161.07445792789125,103742.84615807512,56394.799151275496,223839.81690521652,4181.848518215041,11603.093572115708,41020.8685994523,19.0
353,49470.139324497024,14713.892577674329,191414.3741775446,0.0,131.04156357544053,88155.14120532341,56895.75155897087,213878.11855119586,4219.954091164349,11612.541967178342,42174.0237953117,19.0
354,22696.374905922046,32557.587543905334,188679.13849457563,0.0,365.2534532602763,158562.46206942,40410.16088742697,268042.4293162807,4105.996860050768,11601.301797125518,101815.46083114624,16.0
355,75284.25405832117,10748.33525646931,184950.53808245913,0.0,31.03118002677434,58962.367918822034,54542.43365662896,146444.03979393322,3953.0600216959388,11331.641295234189,16609.108219323585,0.0
356,20607.77171940882,41973.44835726038,193156.39546922708,0.0,211.01361098319651,149964.97116886452,0.0,311683.5776648201,4139.53365611791,11592.238856056452,141409.3249854771,10.0
357,70840.58864925754,13384.709212874805,187398.77904546802,0.0,59.11039282829705,79461.49951154404,54851.15760634923,176392.28280747548,3982.5633319477915,11565.9020091772,19289.269721559744,1.0
358,79372.5100125872,12968.960336644346,189758.4772124854,0.0,44.84623413724013,80089.76523109806,55402.2814456975,177993.0398963992,4022.626274912457,11611.2679912401,19388.75255977261,1.0
359,70475.67390565468,12793.372718640467,181747.09553731122,0.0,33.31264891389481,77490.84355557007,53490.869286108136,172087.70805493533,3883.8439057058367,11002.704850702603,18724.246624356136,1.0
360,85339.64959368078,9909.267615939501,182427.80427061708,0.0,21.284459603739307,71064.97073884853,53640.596571942646,164840.55724721515,3894.6995126260726,10629.491363121724,18623.35928318788,1.0
361,6907.926473522425,85892.8045480335,194673.61551148113,0.0,335.0303057960233,208687.37735994696,13565.005392692428,312011.7016405062,4086.3586310936894,12623.64130597241,132610.49997531492,14.0
362,21181.334990246065,63379.413190060535,195449.3427400991,0.0,285.87154928489656,148933.80262394846,0.0,312530.0883710456,4103.840872089066,11831.76985833053,148053.10844990323,10.0
363,85302.59373586458,8455.044205608649,186235.60036782653,0.0,8.13453822444813,91129.97766928576,34040.05777705941,190573.20191311216,4013.294906256096,9296.418932196199,67805.88060665086,5.0
364,82125.0928750517,9272.906529914908,180647.95472848284,0.0,10.737157587863155,81784.15826377353,52888.7744558375,174995.7647230528,3840.0868001481467,10138.290798352558,19992.099408107442,1.75
